order_status,payment_value,payment_installments,payment_sequential,payment_type,TIME_TO_CARRY,TIME_TO_DELIVER_ORDER,COMPARE_ESTIMATED_TO_DELIVERED_TIME,ESTIMATED_TIME_TO_DELIVERY,ORDER_PURCHASE_YEAR,ORDER_PURCHASE_MONTH,ORDER_PURCHASE_DAY,ORDER_PURCHASE_WEEKDAY
delivered,4388.00,1,1,credit_card,1,4,6,10,2018,7,31,Tuesday
delivered,29885.00,10,1,credit_card,2,8,15,23,2018,4,9,Monday
delivered,4748.00,1,1,voucher,2,3,20,23,2017,12,18,Monday
delivered,14920.00,1,1,credit_card,2,8,16,24,2017,7,18,Tuesday
delivered,22852.00,12,1,credit_card,4,11,5,16,2018,4,23,Monday
delivered,15191.00,1,1,boleto,3,10,22,32,2018,8,18,Saturday
delivered,7757.00,1,1,credit_card,1,21,7,28,2018,3,21,Wednseday
delivered,20498.00,1,1,credit_card,6,39,-6,33,2018,2,23,Friday
delivered,4932.00,1,1,credit_card,2,13,10,23,2017,6,14,Wednseday
delivered,10619.00,1,1,credit_card,1,3,15,18,2017,8,14,Monday
delivered,15014.00,2,1,credit_card,3,9,22,31,2017,2,3,Friday
delivered,4960.00,2,1,credit_card,2,7,14,21,2017,11,1,Wednseday
delivered,19088.00,6,1,credit_card,1,2,8,10,2018,6,19,Tuesday
delivered,12580.00,1,1,voucher,1,4,10,14,2018,6,21,Thursday
delivered,10528.00,3,1,credit_card,10,13,11,24,2018,1,2,Tuesday
delivered,8311.00,8,1,credit_card,6,19,7,26,2017,11,11,Saturday
delivered,19714.00,1,1,boleto,2,46,8,54,2018,5,27,Sunday
delivered,4601.00,3,1,credit_card,9,12,8,20,2018,5,12,Saturday
delivered,5305.00,1,1,credit_card,1,21,5,26,2018,3,7,Wednseday
delivered,11925.00,1,1,credit_card,3,28,-7,21,2018,5,15,Tuesday
delivered,5498.00,2,1,credit_card,6,12,12,24,2018,2,9,Friday
delivered,11636.00,1,1,credit_card,6,12,10,22,2017,7,19,Wednseday
delivered,24885.00,1,1,credit_card,3,11,13,24,2018,4,29,Sunday
delivered,4278.00,1,1,credit_card,1,4,1,5,2018,8,2,Thursday
delivered,14459.00,1,1,credit_card,1,10,13,23,2018,1,16,Tuesday
delivered,5813.00,5,1,credit_card,1,11,10,21,2017,4,4,Tuesday
delivered,10264.00,1,1,boleto,5,8,11,19,2018,8,8,Wednseday
delivered,2936.00,1,2,voucher,2,19,32,51,2018,6,16,Saturday
delivered,36120.00,4,1,credit_card,4,16,23,39,2017,10,21,Saturday
delivered,9116.00,1,1,boleto,7,8,5,13,2018,2,13,Tuesday
delivered,7602.00,5,1,credit_card,3,18,19,37,2017,8,5,Saturday
delivered,14507.00,3,1,credit_card,4,5,12,17,2017,10,15,Sunday
delivered,22843.00,1,1,boleto,1,4,26,30,2018,6,17,Sunday
delivered,3243.00,1,1,credit_card,1,8,12,20,2017,9,14,Thursday
delivered,39632.00,4,1,credit_card,2,26,-3,23,2018,5,7,Monday
delivered,4674.00,1,1,credit_card,2,8,17,25,2017,5,22,Monday
delivered,11925.00,1,1,boleto,0,3,11,14,2018,1,26,Friday
delivered,7476.00,2,1,credit_card,1,8,18,26,2017,12,10,Sunday
delivered,15172.00,2,1,credit_card,2,16,10,26,2017,12,2,Saturday
delivered,22484.00,7,1,credit_card,1,6,31,37,2018,6,6,Wednseday
delivered,7608.00,5,1,credit_card,1,17,18,35,2018,4,24,Tuesday
delivered,11824.00,2,1,credit_card,2,5,9,14,2018,2,22,Thursday
delivered,4372.00,1,1,boleto,2,13,7,20,2018,4,3,Tuesday
delivered,22268.00,3,1,credit_card,1,14,10,24,2017,12,26,Tuesday
delivered,8963.00,6,1,credit_card,0,4,4,8,2018,7,19,Thursday
delivered,6304.00,1,1,credit_card,1,8,15,23,2018,6,27,Wednseday
delivered,9531.00,3,1,credit_card,0,9,20,29,2017,12,26,Tuesday
delivered,10950.00,1,1,credit_card,1,6,14,20,2018,5,8,Tuesday
delivered,31590.00,3,1,credit_card,4,11,23,34,2017,6,1,Thursday
delivered,6000.00,1,1,credit_card,2,12,13,25,2018,7,12,Thursday
delivered,100644.00,5,1,credit_card,3,11,20,31,2018,2,3,Saturday
delivered,4386.00,1,1,credit_card,2,13,10,23,2017,3,4,Saturday
delivered,17586.00,10,1,credit_card,6,21,14,35,2018,5,15,Tuesday
delivered,4409.00,1,1,boleto,8,13,6,19,2017,10,12,Thursday
delivered,5509.00,1,1,boleto,8,16,10,26,2017,7,5,Wednseday
delivered,7208.00,1,1,boleto,2,7,12,19,2017,10,4,Wednseday
delivered,20801.00,4,1,credit_card,0,4,15,19,2018,5,25,Friday
delivered,20117.00,4,1,credit_card,2,3,2,5,2018,7,28,Saturday
delivered,17185.00,1,1,boleto,1,4,14,18,2018,8,26,Sunday
delivered,3178.00,1,1,credit_card,0,6,14,20,2018,7,31,Tuesday
delivered,45782.00,1,1,boleto,5,10,16,26,2017,3,17,Friday
delivered,12956.00,5,1,credit_card,0,7,22,29,2018,6,21,Thursday
delivered,69714.00,8,1,credit_card,5,16,11,27,2018,4,28,Saturday
delivered,4942.00,4,1,credit_card,11,19,12,31,2018,7,22,Sunday
delivered,20808.00,1,1,voucher,0,4,19,23,2018,4,16,Monday
delivered,8991.00,5,1,credit_card,2,22,4,26,2018,1,7,Sunday
delivered,9862.00,4,1,credit_card,0,8,23,31,2018,7,3,Tuesday
delivered,8514.00,1,1,boleto,1,7,21,28,2017,8,21,Monday
delivered,10034.00,1,1,credit_card,4,10,15,25,2018,7,30,Monday
delivered,14304.00,3,1,credit_card,0,18,0,18,2018,5,18,Friday
delivered,20213.00,3,1,credit_card,1,19,14,33,2018,1,7,Sunday
delivered,14243.00,4,1,credit_card,2,10,35,45,2018,8,20,Monday
delivered,9649.00,4,1,credit_card,5,19,16,35,2017,12,1,Friday
delivered,29633.00,10,1,credit_card,6,9,18,27,2018,3,14,Wednseday
delivered,23646.00,8,1,credit_card,4,39,-16,23,2017,5,29,Monday
delivered,9124.00,1,1,credit_card,7,14,31,45,2018,4,20,Friday
delivered,3942.00,1,1,credit_card,5,10,28,38,2018,6,4,Monday
delivered,6956.00,1,1,boleto,7,12,7,19,2018,6,29,Friday
delivered,21984.00,10,1,credit_card,2,11,22,33,2018,5,26,Saturday
delivered,4408.00,4,1,credit_card,1,5,19,24,2017,11,20,Monday
delivered,7669.00,3,1,credit_card,5,15,30,45,2018,2,11,Sunday
delivered,113917.00,6,1,credit_card,1,2,10,12,2017,5,28,Sunday
delivered,34756.00,1,1,credit_card,2,6,24,30,2018,5,9,Wednseday
delivered,211.00,1,1,credit_card,0,3,3,6,2018,8,24,Friday
delivered,13903.00,2,1,credit_card,0,7,28,35,2017,10,18,Wednseday
delivered,5694.00,2,1,credit_card,10,22,14,36,2017,6,19,Monday
delivered,98669.00,6,1,credit_card,2,10,13,23,2018,5,2,Wednseday
delivered,9856.00,4,1,credit_card,1,9,26,35,2018,1,22,Monday
delivered,40068.00,1,1,boleto,5,12,17,29,2018,6,14,Thursday
delivered,7334.00,2,1,credit_card,1,9,19,28,2018,4,23,Monday
delivered,37026.00,5,1,credit_card,2,12,9,21,2017,11,9,Thursday
delivered,15715.00,1,1,credit_card,3,4,13,17,2018,1,14,Sunday
delivered,11888.00,2,1,credit_card,21,23,13,36,2018,1,24,Wednseday
delivered,4227.00,1,1,credit_card,4,7,7,14,2018,8,16,Thursday
delivered,764.00,1,1,credit_card,1,11,18,29,2017,8,31,Thursday
delivered,15179.00,2,1,credit_card,1,8,5,13,2017,5,30,Tuesday
delivered,4771.00,1,1,boleto,0,15,10,25,2017,2,24,Friday
delivered,5512.00,1,1,credit_card,3,91,-38,53,2017,2,3,Friday
delivered,4410.00,1,1,credit_card,2,5,8,13,2018,2,28,Wednseday
delivered,4521.00,4,1,credit_card,3,22,1,23,2017,8,13,Sunday
delivered,21036.00,1,1,boleto,2,22,10,32,2018,2,5,Monday
delivered,3996.00,1,1,credit_card,4,5,18,23,2018,2,24,Saturday
delivered,63857.00,10,1,credit_card,5,10,21,31,2017,7,29,Saturday
delivered,16248.00,6,1,credit_card,4,10,9,19,2018,1,13,Saturday
delivered,5005.00,5,1,credit_card,2,7,22,29,2018,1,31,Wednseday
delivered,9722.00,6,1,credit_card,0,3,15,18,2017,12,1,Friday
delivered,20952.00,4,1,credit_card,4,5,1,6,2018,7,28,Saturday
delivered,6787.00,1,1,credit_card,2,6,14,20,2017,6,17,Saturday
delivered,23906.00,5,1,credit_card,1,8,15,23,2017,4,4,Tuesday
delivered,13649.00,3,1,credit_card,9,50,-32,18,2018,2,26,Monday
delivered,11839.00,1,1,credit_card,1,6,18,24,2017,10,17,Tuesday
delivered,3600.00,1,1,credit_card,1,13,13,26,2018,4,26,Thursday
delivered,10264.00,4,1,credit_card,2,25,0,25,2018,1,27,Saturday
delivered,5679.00,5,1,credit_card,6,16,14,30,2018,2,10,Saturday
delivered,5230.00,2,1,credit_card,1,7,17,24,2018,2,13,Tuesday
delivered,18564.00,3,1,credit_card,5,9,14,23,2018,1,13,Saturday
delivered,27954.00,3,1,credit_card,2,4,13,17,2018,1,13,Saturday
delivered,6022.00,1,1,credit_card,3,17,8,25,2017,11,24,Friday
delivered,7338.00,5,1,credit_card,2,9,24,33,2017,8,12,Saturday
delivered,13460.00,1,1,boleto,7,20,0,20,2017,11,3,Friday
delivered,3500.00,3,1,credit_card,8,12,36,48,2018,5,30,Wednseday
delivered,28570.00,1,1,boleto,2,8,8,16,2018,4,11,Wednseday
delivered,3337.00,3,1,credit_card,14,41,21,62,2018,1,12,Friday
delivered,9861.00,8,1,credit_card,3,19,21,40,2018,4,27,Friday
delivered,12109.00,1,1,credit_card,9,10,7,17,2017,7,17,Monday
delivered,4200.00,3,1,credit_card,4,11,8,19,2017,12,8,Friday
delivered,6790.00,3,1,credit_card,1,2,17,19,2018,6,24,Sunday
delivered,4275.00,1,1,boleto,2,16,5,21,2018,1,17,Wednseday
delivered,2990.00,1,1,voucher,1,16,7,23,2018,2,25,Sunday
delivered,7069.00,7,1,credit_card,4,14,8,22,2018,7,12,Thursday
delivered,2645.00,1,1,boleto,1,9,8,17,2017,11,21,Tuesday
delivered,11694.00,2,1,credit_card,1,4,14,18,2018,7,2,Monday
delivered,6444.00,1,1,credit_card,4,6,13,19,2017,3,4,Saturday
delivered,2409.00,1,1,boleto,2,9,18,27,2017,8,22,Tuesday
delivered,4000.00,1,1,debit_card,1,8,14,22,2018,8,1,Wednseday
delivered,8787.00,5,1,credit_card,0,17,10,27,2018,3,7,Wednseday
delivered,3428.00,1,1,credit_card,2,10,7,17,2018,3,19,Monday
delivered,25128.00,4,1,credit_card,0,6,27,33,2018,6,28,Thursday
delivered,83310.00,8,1,credit_card,2,5,20,25,2018,6,3,Sunday
delivered,3586.00,1,1,debit_card,2,15,29,44,2017,2,5,Sunday
delivered,7181.00,1,1,credit_card,2,14,20,34,2017,12,20,Wednseday
delivered,9680.00,1,1,boleto,2,13,22,35,2017,10,4,Wednseday
delivered,10606.00,4,1,credit_card,3,4,13,17,2018,4,7,Saturday
delivered,3909.00,2,1,credit_card,2,7,20,27,2018,6,26,Tuesday
delivered,6010.00,1,1,credit_card,4,9,8,17,2017,3,20,Monday
delivered,18752.00,10,1,credit_card,2,8,17,25,2018,7,2,Monday
delivered,7462.00,1,1,boleto,1,8,7,15,2018,8,19,Sunday
delivered,39730.00,1,1,boleto,1,4,11,15,2018,1,18,Thursday
delivered,13613.00,9,1,credit_card,1,6,14,20,2017,11,28,Tuesday
delivered,7522.00,2,1,credit_card,2,13,18,31,2017,10,3,Tuesday
delivered,52723.00,5,1,credit_card,26,40,3,43,2018,6,20,Wednseday
delivered,24301.00,1,1,credit_card,1,21,1,22,2017,9,18,Monday
delivered,8243.00,8,1,credit_card,3,15,13,28,2018,3,20,Tuesday
delivered,3536.00,1,1,credit_card,2,8,11,19,2017,11,5,Sunday
delivered,5191.00,5,1,credit_card,1,7,6,13,2017,7,20,Thursday
delivered,6342.00,1,1,credit_card,5,7,12,19,2017,10,18,Wednseday
delivered,5335.00,1,1,boleto,2,36,-5,31,2017,7,17,Monday
delivered,6582.00,5,1,credit_card,4,17,7,24,2017,10,2,Monday
delivered,8592.00,3,1,credit_card,3,10,38,48,2018,5,4,Friday
delivered,19607.00,1,1,credit_card,2,3,2,5,2018,8,19,Sunday
delivered,9856.00,1,1,debit_card,4,8,17,25,2017,3,16,Thursday
delivered,3040.00,3,1,credit_card,1,16,20,36,2017,12,26,Tuesday
delivered,3018.00,3,1,credit_card,9,20,6,26,2017,6,28,Wednseday
delivered,4801.00,4,1,credit_card,2,8,9,17,2018,7,22,Sunday
delivered,1272.00,1,1,credit_card,1,6,14,20,2017,7,13,Thursday
delivered,6604.00,1,1,boleto,2,10,3,13,2017,9,6,Wednseday
delivered,29172.00,1,1,credit_card,1,8,14,22,2018,3,26,Monday
delivered,3413.00,3,1,credit_card,4,5,8,13,2017,7,21,Friday
delivered,10713.00,1,1,voucher,1,9,18,27,2018,7,5,Thursday
delivered,28700.00,1,1,boleto,1,7,10,17,2017,9,5,Tuesday
delivered,3129.00,1,1,boleto,2,31,-6,25,2018,1,29,Monday
delivered,10872.00,2,1,credit_card,2,13,17,30,2018,3,10,Saturday
delivered,6123.00,1,1,credit_card,5,9,13,22,2018,4,25,Wednseday
delivered,3629.00,2,1,credit_card,11,20,10,30,2017,7,15,Saturday
delivered,22019.00,7,1,credit_card,6,14,13,27,2017,7,26,Wednseday
delivered,5614.00,1,1,boleto,0,2,14,16,2018,2,6,Tuesday
delivered,16044.00,8,1,credit_card,1,9,41,50,2018,6,3,Sunday
delivered,6251.00,3,1,credit_card,1,9,14,23,2018,8,6,Monday
delivered,3777.00,1,1,credit_card,1,3,10,13,2018,3,22,Thursday
delivered,4942.00,1,1,credit_card,1,16,7,23,2017,8,6,Sunday
delivered,4576.00,1,1,credit_card,2,8,10,18,2018,3,25,Sunday
delivered,17497.00,1,1,credit_card,3,7,20,27,2017,5,2,Tuesday
delivered,12500.00,1,1,credit_card,1,17,5,22,2017,6,27,Tuesday
delivered,6973.00,3,1,credit_card,3,49,-18,31,2018,3,5,Monday
delivered,3067.00,2,2,credit_card,5,12,17,29,2018,1,25,Thursday
delivered,8362.00,1,1,credit_card,3,9,13,22,2018,5,8,Tuesday
delivered,14061.00,4,1,credit_card,6,19,30,49,2017,2,2,Thursday
delivered,8400.00,2,1,credit_card,2,3,13,16,2017,11,25,Saturday
delivered,4427.00,4,1,credit_card,2,13,7,20,2017,11,7,Tuesday
delivered,10315.00,1,1,boleto,1,3,26,29,2017,2,12,Sunday
delivered,6335.00,1,1,boleto,1,9,20,29,2018,2,7,Wednseday
delivered,13850.00,1,1,credit_card,8,18,22,40,2018,6,7,Thursday
delivered,18266.00,8,1,credit_card,2,14,2,16,2018,3,13,Tuesday
delivered,3777.00,1,1,credit_card,5,22,-2,20,2018,3,1,Thursday
delivered,14457.00,10,1,credit_card,4,12,9,21,2018,4,12,Thursday
delivered,49208.00,1,1,credit_card,1,7,28,35,2017,4,27,Thursday
delivered,3328.00,1,1,boleto,1,6,14,20,2017,8,2,Wednseday
delivered,17468.00,10,1,credit_card,1,4,14,18,2018,4,26,Thursday
delivered,9421.00,2,1,credit_card,11,31,7,38,2017,12,3,Sunday
delivered,13522.00,2,1,credit_card,1,20,0,20,2018,3,13,Tuesday
delivered,7405.00,3,1,credit_card,2,11,29,40,2017,10,1,Sunday
delivered,6135.00,1,1,boleto,1,3,3,6,2018,7,31,Tuesday
delivered,13911.00,1,1,credit_card,6,27,-1,26,2018,1,24,Wednseday
delivered,4528.00,1,1,credit_card,1,14,4,18,2017,10,23,Monday
delivered,8849.00,8,1,credit_card,1,11,16,27,2018,3,27,Tuesday
delivered,15017.00,2,1,credit_card,4,8,14,22,2018,4,8,Sunday
delivered,6844.00,6,1,credit_card,2,18,4,22,2017,8,28,Monday
delivered,5813.00,1,1,boleto,1,2,16,18,2018,6,17,Sunday
delivered,101448.00,1,1,debit_card,4,15,5,20,2017,10,19,Thursday
delivered,9982.00,7,1,credit_card,3,10,16,26,2018,7,27,Friday
delivered,6227.00,6,1,credit_card,0,5,18,23,2017,11,8,Wednseday
delivered,4772.00,1,1,credit_card,2,3,19,22,2018,2,7,Wednseday
delivered,3471.00,1,1,credit_card,6,13,4,17,2017,10,31,Tuesday
delivered,15712.00,7,1,credit_card,1,19,14,33,2018,4,19,Thursday
delivered,25001.00,3,1,credit_card,2,13,26,39,2018,1,27,Saturday
delivered,13508.00,2,1,credit_card,1,7,16,23,2017,5,24,Wednseday
delivered,7384.00,1,1,boleto,2,3,23,26,2017,9,30,Saturday
delivered,5942.00,1,1,credit_card,1,15,17,32,2017,5,15,Monday
delivered,19948.00,4,1,credit_card,33,52,21,73,2018,1,6,Saturday
delivered,5475.00,5,1,credit_card,3,4,21,25,2018,7,20,Friday
delivered,11478.00,1,1,credit_card,1,6,20,26,2018,8,16,Thursday
delivered,4883.00,1,1,boleto,1,7,17,24,2017,9,25,Monday
delivered,25032.00,5,1,credit_card,5,14,12,26,2017,7,7,Friday
delivered,10398.00,1,1,boleto,1,9,11,20,2017,9,12,Tuesday
delivered,77844.00,10,1,credit_card,2,14,14,28,2018,1,23,Tuesday
delivered,3166.00,1,1,credit_card,4,26,6,32,2017,12,8,Friday
delivered,113263.00,5,1,credit_card,6,8,12,20,2018,3,28,Wednseday
delivered,7205.00,5,1,credit_card,10,20,3,23,2018,3,24,Saturday
delivered,31861.00,10,1,credit_card,4,10,6,16,2018,7,16,Monday
delivered,4620.00,1,1,debit_card,3,11,5,16,2018,8,19,Sunday
delivered,7053.00,7,1,credit_card,3,13,10,23,2017,11,11,Saturday
delivered,11030.00,2,1,credit_card,9,38,-5,33,2017,12,6,Wednseday
delivered,62268.00,3,1,credit_card,5,7,32,39,2017,1,26,Thursday
delivered,13841.00,1,1,boleto,1,17,13,30,2017,2,19,Sunday
delivered,3500.00,1,1,credit_card,2,3,2,5,2018,8,18,Saturday
delivered,5790.00,1,1,boleto,2,3,7,10,2018,6,18,Monday
delivered,4581.00,1,1,credit_card,1,33,-5,28,2017,12,27,Wednseday
delivered,13424.00,1,1,boleto,1,10,16,26,2018,4,22,Sunday
delivered,7015.00,1,1,boleto,7,13,5,18,2018,8,2,Thursday
delivered,17671.00,2,1,credit_card,1,14,14,28,2017,2,10,Friday
delivered,5096.00,1,1,voucher,6,22,12,34,2017,7,13,Thursday
delivered,21471.00,4,1,credit_card,1,4,17,21,2017,4,4,Tuesday
delivered,8797.00,1,1,credit_card,24,26,7,33,2017,11,25,Saturday
delivered,30835.00,10,1,credit_card,1,2,7,9,2018,6,12,Tuesday
delivered,5871.00,1,1,credit_card,2,17,24,41,2017,11,4,Saturday
delivered,2160.00,1,2,voucher,1,7,18,25,2018,4,26,Thursday
delivered,11671.00,1,1,credit_card,1,39,-8,31,2017,10,9,Monday
delivered,8588.00,8,1,credit_card,2,6,18,24,2018,4,15,Sunday
delivered,3538.00,1,1,boleto,1,7,13,20,2017,10,17,Tuesday
delivered,19592.00,1,1,boleto,3,13,14,27,2018,3,14,Wednseday
delivered,98168.00,1,1,voucher,4,8,14,22,2018,5,3,Thursday
delivered,7879.00,1,1,credit_card,5,13,8,21,2018,5,4,Friday
delivered,5640.00,1,1,credit_card,1,15,16,31,2017,7,16,Sunday
delivered,7909.00,1,1,boleto,3,4,13,17,2017,11,4,Saturday
delivered,16124.00,1,1,boleto,6,18,8,26,2017,11,18,Saturday
delivered,7392.00,1,1,boleto,1,10,14,24,2017,12,19,Tuesday
delivered,3734.00,1,1,credit_card,3,9,14,23,2017,3,5,Sunday
delivered,8917.00,3,1,credit_card,7,10,2,12,2018,3,9,Friday
delivered,13430.00,3,1,credit_card,2,8,13,21,2017,3,6,Monday
delivered,6990.00,5,1,credit_card,3,10,14,24,2017,10,17,Tuesday
delivered,6802.00,3,1,credit_card,1,26,-3,23,2018,5,14,Monday
delivered,17262.00,1,1,debit_card,0,8,13,21,2017,3,6,Monday
delivered,18140.00,3,1,credit_card,2,4,7,11,2017,9,4,Monday
delivered,8615.00,2,1,credit_card,1,10,13,23,2017,3,7,Tuesday
delivered,8871.00,8,1,credit_card,4,12,24,36,2017,3,19,Sunday
delivered,86916.00,10,1,credit_card,5,22,5,27,2018,4,27,Friday
delivered,83904.00,10,1,credit_card,4,17,12,29,2018,1,22,Monday
delivered,5594.00,1,1,boleto,3,20,-1,19,2018,3,3,Saturday
delivered,15111.00,1,1,credit_card,2,17,11,28,2017,12,12,Tuesday
delivered,7105.00,6,1,credit_card,2,24,-7,17,2018,3,4,Sunday
delivered,7214.00,3,1,credit_card,0,8,12,20,2018,8,7,Tuesday
delivered,29095.00,10,1,credit_card,7,16,12,28,2017,11,28,Tuesday
delivered,19995.00,1,1,debit_card,4,6,15,21,2018,6,29,Friday
delivered,8831.00,1,1,credit_card,1,6,21,27,2017,11,7,Tuesday
delivered,16913.00,4,1,credit_card,1,13,14,27,2017,8,15,Tuesday
delivered,299.00,1,1,credit_card,4,45,-23,22,2018,3,19,Monday
delivered,3154.00,3,1,credit_card,6,13,22,35,2017,11,24,Friday
delivered,12297.00,10,1,credit_card,4,19,12,31,2017,12,22,Friday
delivered,17202.00,3,1,credit_card,1,5,27,32,2017,5,8,Monday
delivered,12452.00,1,1,credit_card,3,6,14,20,2018,7,27,Friday
delivered,11356.00,3,1,credit_card,1,12,10,22,2018,6,7,Thursday
delivered,31097.00,8,1,credit_card,8,15,23,38,2017,1,24,Tuesday
delivered,4462.00,1,1,voucher,1,2,13,15,2018,7,4,Wednseday
delivered,24785.00,10,1,credit_card,5,14,26,40,2017,1,25,Wednseday
delivered,2875.00,1,1,credit_card,1,13,17,30,2017,5,3,Wednseday
delivered,61325.00,8,1,credit_card,2,15,5,20,2018,2,27,Tuesday
delivered,5200.00,1,1,credit_card,2,13,18,31,2018,2,3,Saturday
delivered,22224.00,4,1,credit_card,4,13,7,20,2017,9,2,Saturday
delivered,8177.00,3,1,credit_card,1,20,8,28,2017,6,22,Thursday
delivered,25650.00,1,1,credit_card,2,5,20,25,2018,6,30,Saturday
delivered,13199.00,2,1,credit_card,0,14,8,22,2018,7,24,Tuesday
delivered,3514.00,1,1,boleto,2,43,-21,22,2018,3,19,Monday
delivered,18026.00,1,1,credit_card,1,2,13,15,2017,11,27,Monday
delivered,35353.00,10,1,credit_card,9,12,41,53,2016,10,6,Thursday
delivered,67342.00,10,1,credit_card,2,37,3,40,2017,5,17,Wednseday
delivered,6843.00,1,1,boleto,1,6,30,36,2018,6,5,Tuesday
delivered,7798.00,3,1,credit_card,5,20,10,30,2018,2,10,Saturday
delivered,15277.00,1,1,boleto,7,25,0,25,2017,11,24,Friday
delivered,19702.00,4,1,credit_card,3,25,0,25,2017,11,3,Friday
delivered,56489.00,1,1,credit_card,2,8,7,15,2018,8,20,Monday
delivered,6265.00,2,1,credit_card,3,18,5,23,2017,4,22,Saturday
delivered,1410.00,1,1,credit_card,0,7,14,21,2018,6,12,Tuesday
delivered,4509.00,1,1,boleto,18,34,-2,32,2017,4,7,Friday
delivered,22203.00,1,1,voucher,4,11,14,25,2017,9,22,Friday
delivered,11280.00,6,1,credit_card,2,9,11,20,2017,10,14,Saturday
delivered,2177.00,1,1,credit_card,3,16,14,30,2018,3,31,Saturday
delivered,16368.00,1,1,boleto,1,19,9,28,2018,4,25,Wednseday
delivered,10535.00,1,3,voucher,4,14,13,27,2018,2,2,Friday
delivered,3826.00,1,1,credit_card,4,11,11,22,2018,5,7,Monday
delivered,3400.00,2,1,credit_card,1,3,12,15,2017,7,25,Tuesday
delivered,1239.00,1,1,voucher,2,8,13,21,2018,7,23,Monday
delivered,22107.00,5,1,credit_card,9,15,15,30,2017,3,19,Sunday
delivered,7915.00,3,1,credit_card,4,4,16,20,2018,3,23,Friday
delivered,4903.00,1,1,credit_card,2,12,1,13,2017,5,17,Wednseday
delivered,17827.00,1,1,boleto,2,3,4,7,2018,7,31,Tuesday
delivered,5000.00,1,2,voucher,3,32,-1,31,2017,12,4,Monday
delivered,12701.00,1,1,credit_card,2,3,14,17,2018,6,9,Saturday
delivered,2279.00,1,1,credit_card,8,10,0,10,2018,5,8,Tuesday
delivered,8209.00,1,1,credit_card,4,7,19,26,2017,8,24,Thursday
delivered,6095.00,1,1,boleto,4,9,21,30,2017,5,6,Saturday
delivered,22871.00,1,1,boleto,2,9,12,21,2017,11,1,Wednseday
delivered,7951.00,1,1,credit_card,1,3,11,14,2018,2,20,Tuesday
delivered,17082.00,1,1,credit_card,2,5,11,16,2018,4,28,Saturday
delivered,2800.00,1,1,credit_card,3,8,15,23,2017,8,16,Wednseday
delivered,11348.00,10,1,credit_card,1,7,17,24,2017,10,24,Tuesday
delivered,2908.00,2,1,credit_card,2,14,8,22,2017,11,28,Tuesday
delivered,6666.00,1,1,voucher,1,7,8,15,2018,4,4,Wednseday
delivered,98241.00,6,1,credit_card,2,16,1,17,2018,3,20,Tuesday
delivered,10617.00,2,1,credit_card,11,23,3,26,2018,2,9,Friday
delivered,4211.00,1,1,boleto,1,11,13,24,2018,4,23,Monday
delivered,28808.00,1,1,boleto,3,16,2,18,2017,11,27,Monday
delivered,4029.00,1,1,boleto,1,4,13,17,2017,8,28,Monday
delivered,5813.00,1,1,credit_card,1,8,5,13,2017,11,16,Thursday
delivered,10842.00,1,1,boleto,0,7,18,25,2017,7,3,Monday
delivered,4025.00,1,1,credit_card,4,7,16,23,2018,3,24,Saturday
delivered,26965.00,2,1,credit_card,1,5,26,31,2018,5,28,Monday
delivered,7865.00,1,1,boleto,1,2,6,8,2018,7,11,Wednseday
delivered,19443.00,1,1,credit_card,2,7,8,15,2018,7,18,Wednseday
delivered,44439.00,2,1,credit_card,6,15,8,23,2018,8,1,Wednseday
delivered,29307.00,10,1,credit_card,11,12,5,17,2017,11,24,Friday
delivered,5678.00,1,1,boleto,5,13,19,32,2017,9,14,Thursday
delivered,7950.00,1,1,boleto,2,9,14,23,2017,6,25,Sunday
delivered,11636.00,1,1,credit_card,1,10,12,22,2018,1,29,Monday
delivered,12341.00,6,1,credit_card,1,13,14,27,2018,3,15,Thursday
delivered,22118.00,3,1,credit_card,1,6,15,21,2018,6,26,Tuesday
delivered,4330.00,1,1,credit_card,1,22,-3,19,2018,3,28,Wednseday
delivered,16410.00,2,1,credit_card,2,16,15,31,2018,1,23,Tuesday
delivered,33050.00,10,1,credit_card,3,5,7,12,2018,8,4,Saturday
delivered,24415.00,4,1,credit_card,5,20,0,20,2017,11,24,Friday
delivered,23636.00,8,1,credit_card,7,17,11,28,2018,2,9,Friday
delivered,7243.00,2,1,credit_card,5,6,7,13,2018,4,28,Saturday
delivered,76182.00,10,1,credit_card,5,12,14,26,2017,7,20,Thursday
delivered,3409.00,1,1,credit_card,0,4,4,8,2018,8,14,Tuesday
delivered,44012.00,8,1,credit_card,0,27,6,33,2017,11,30,Thursday
delivered,11904.00,2,1,credit_card,5,14,13,27,2017,12,30,Saturday
delivered,38303.00,8,1,credit_card,3,31,-5,26,2018,2,11,Sunday
delivered,6391.00,3,1,credit_card,6,9,14,23,2017,6,10,Saturday
delivered,12648.00,1,1,boleto,1,5,32,37,2018,6,13,Wednseday
delivered,8527.00,1,1,credit_card,1,7,12,19,2018,3,22,Thursday
delivered,9474.00,2,1,credit_card,2,16,16,32,2017,4,23,Sunday
delivered,8456.00,4,1,credit_card,1,10,16,26,2018,4,29,Sunday
delivered,11925.00,8,1,credit_card,3,8,10,18,2017,10,6,Friday
delivered,176.00,1,2,voucher,0,15,15,30,2018,3,27,Tuesday
delivered,14581.00,5,1,credit_card,1,10,27,37,2017,1,16,Monday
