TIME_TO_CARRY,TIME_TO_DELIVER_ORDER,COMPARE_ESTIMATED_TO_DELIVERED_TIME,ESTIMATED_TIME_TO_DELIVERY,ORDER_PURCHASE_YEAR,ORDER_PURCHASE_MONTH,ORDER_PURCHASE_DAY,ORDER_PURCHASE_WEEKDAY
1,7,9,16,2018,7,16,Monday
4,25,4,29,2018,1,28,Sunday
2,16,10,26,2018,6,16,Saturday
3,38,-17,21,2018,2,27,Tuesday
21,29,8,37,2018,2,28,Wednseday
0,4,17,21,2018,6,14,Thursday
2,3,5,8,2018,5,8,Tuesday
4,18,16,34,2017,11,24,Friday
4,14,11,25,2017,5,12,Friday
4,11,13,24,2018,3,9,Friday
1,8,16,24,2017,9,10,Sunday
0,9,12,21,2017,3,21,Tuesday
1,2,29,31,2018,8,14,Tuesday
4,18,10,28,2018,1,8,Monday
6,17,8,25,2018,4,28,Saturday
5,6,11,17,2017,9,22,Friday
10,18,20,38,2018,6,26,Tuesday
4,6,10,16,2017,11,25,Saturday
0,32,3,35,2017,8,15,Tuesday
3,5,8,13,2018,8,10,Friday
3,19,9,28,2017,9,22,Friday
2,9,14,23,2017,5,24,Wednseday
1,11,21,32,2017,10,5,Thursday
1,9,27,36,2017,5,17,Wednseday
1,6,16,22,2018,6,12,Tuesday
3,18,9,27,2017,8,25,Friday
2,24,23,47,2017,12,13,Wednseday
1,7,19,26,2017,7,12,Wednseday
1,7,23,30,2018,1,31,Wednseday
0,2,15,17,2018,6,25,Monday
3,6,4,10,2018,7,27,Friday
1,10,21,31,2017,12,11,Monday
1,15,4,19,2017,11,22,Wednseday
3,19,12,31,2018,4,20,Friday
3,11,8,19,2017,3,18,Saturday
1,9,19,28,2017,10,30,Monday
2,12,4,16,2018,1,3,Wednseday
4,10,4,14,2018,2,12,Monday
3,4,14,18,2017,12,18,Monday
5,11,25,36,2018,5,3,Thursday
6,15,3,18,2017,11,23,Thursday
2,8,8,16,2018,5,22,Tuesday
4,11,17,28,2018,2,23,Friday
2,6,18,24,2018,7,7,Saturday
1,10,17,27,2018,1,10,Wednseday
3,9,16,25,2017,9,9,Saturday
1,7,5,12,2018,3,8,Thursday
0,7,9,16,2018,1,8,Monday
9,13,11,24,2018,7,15,Sunday
4,13,14,27,2018,4,5,Thursday
2,11,23,34,2017,7,22,Saturday
4,11,27,38,2017,11,4,Saturday
4,14,10,24,2018,5,18,Friday
2,16,6,22,2018,5,20,Sunday
2,8,12,20,2018,7,31,Tuesday
3,6,8,14,2017,11,24,Friday
4,5,13,18,2018,4,12,Thursday
1,2,12,14,2018,2,20,Tuesday
0,6,27,33,2017,4,13,Thursday
0,4,11,15,2018,4,26,Thursday
3,36,-7,29,2017,12,25,Monday
5,12,8,20,2017,9,1,Friday
1,6,12,18,2018,8,16,Thursday
1,5,23,28,2017,7,27,Thursday
1,14,12,26,2017,12,13,Wednseday
4,5,6,11,2018,7,20,Friday
2,4,6,10,2018,4,2,Monday
2,9,8,17,2017,10,9,Monday
2,19,6,25,2018,1,27,Saturday
1,7,2,9,2018,8,14,Tuesday
4,7,46,53,2016,10,7,Friday
2,5,12,17,2018,5,12,Saturday
15,24,17,41,2018,3,20,Tuesday
1,10,7,17,2017,11,20,Monday
1,7,15,22,2017,5,22,Monday
0,10,20,30,2017,12,19,Tuesday
3,6,4,10,2018,8,4,Saturday
1,22,11,33,2018,3,1,Thursday
2,6,4,10,2018,8,14,Tuesday
1,7,18,25,2018,6,21,Thursday
2,6,11,17,2018,4,28,Saturday
2,9,12,21,2017,10,11,Wednseday
5,7,7,14,2017,6,9,Friday
4,10,16,26,2017,9,30,Saturday
3,17,11,28,2018,1,12,Friday
2,11,20,31,2017,10,21,Saturday
6,7,7,14,2018,6,29,Friday
1,16,19,35,2017,4,4,Tuesday
6,14,16,30,2017,5,17,Wednseday
1,13,23,36,2018,4,12,Thursday
2,4,12,16,2018,2,5,Monday
1,13,16,29,2017,9,27,Wednseday
6,28,-3,25,2018,3,9,Friday
4,7,3,10,2018,5,7,Monday
3,12,15,27,2017,12,8,Friday
1,13,13,26,2017,6,29,Thursday
1,8,3,11,2018,3,26,Monday
0,4,13,17,2018,8,17,Friday
1,9,24,33,2018,7,11,Wednseday
4,15,16,31,2017,11,26,Sunday
5,12,25,37,2018,6,6,Wednseday
1,2,9,11,2018,3,26,Monday
1,8,34,42,2018,6,7,Thursday
2,13,8,21,2017,3,14,Tuesday
11,15,7,22,2018,2,8,Thursday
1,5,16,21,2018,1,17,Wednseday
1,3,14,17,2018,4,6,Friday
2,15,7,22,2018,4,23,Monday
2,7,4,11,2017,8,7,Monday
3,11,18,29,2017,5,7,Sunday
1,5,11,16,2017,11,22,Wednseday
1,4,9,13,2018,7,26,Thursday
5,5,16,21,2017,9,22,Friday
3,26,0,26,2017,12,10,Sunday
2,3,13,16,2017,10,3,Tuesday
5,12,13,25,2018,5,3,Thursday
3,15,8,23,2018,1,8,Monday
0,1,13,14,2017,11,8,Wednseday
11,15,21,36,2018,6,10,Sunday
6,20,0,20,2018,4,5,Thursday
3,23,9,32,2018,2,18,Sunday
1,5,16,21,2018,1,10,Wednseday
2,7,16,23,2017,5,24,Wednseday
4,15,14,29,2017,8,21,Monday
1,2,11,13,2017,8,9,Wednseday
2,4,7,11,2018,8,25,Saturday
2,10,13,23,2017,6,19,Monday
1,6,-1,5,2018,8,23,Thursday
1,13,12,25,2017,7,13,Thursday
6,16,17,33,2017,12,27,Wednseday
2,11,12,23,2017,11,28,Tuesday
4,18,7,25,2017,11,17,Friday
1,6,9,15,2018,1,18,Thursday
2,31,-12,19,2018,3,3,Saturday
5,18,11,29,2018,1,18,Thursday
3,9,15,24,2017,10,10,Tuesday
2,9,9,18,2018,8,19,Sunday
4,12,21,33,2017,8,24,Thursday
5,8,12,20,2017,12,28,Thursday
3,9,17,26,2018,1,20,Saturday
4,9,14,23,2018,1,8,Monday
3,14,17,31,2017,11,3,Friday
2,7,13,20,2018,2,28,Wednseday
2,3,21,24,2017,12,10,Sunday
1,4,9,13,2018,3,27,Tuesday
0,8,19,27,2017,5,25,Thursday
4,11,15,26,2018,1,11,Thursday
3,12,19,31,2018,5,11,Friday
3,17,16,33,2017,6,9,Friday
4,5,15,20,2018,6,21,Thursday
2,17,8,25,2018,4,9,Monday
4,19,5,24,2018,3,24,Saturday
1,7,24,31,2018,7,3,Tuesday
4,12,13,25,2018,4,29,Sunday
3,29,-11,18,2018,3,5,Monday
1,8,9,17,2017,10,17,Tuesday
1,8,26,34,2018,6,20,Wednseday
1,13,4,17,2017,9,19,Tuesday
1,4,21,25,2018,7,26,Thursday
1,9,32,41,2017,2,7,Tuesday
6,17,17,34,2017,11,24,Friday
6,11,9,20,2018,3,22,Thursday
1,16,27,43,2018,2,6,Tuesday
10,38,-8,30,2018,7,3,Tuesday
2,10,21,31,2018,6,11,Monday
0,21,7,28,2018,2,27,Tuesday
2,7,14,21,2018,2,28,Wednseday
0,4,23,27,2018,6,7,Thursday
3,10,4,14,2018,8,14,Tuesday
11,25,7,32,2018,4,15,Sunday
6,10,24,34,2017,9,2,Saturday
2,13,19,32,2018,4,5,Thursday
1,14,4,18,2018,1,4,Thursday
1,23,1,24,2018,2,27,Tuesday
2,5,8,13,2018,4,4,Wednseday
7,12,17,29,2018,8,16,Thursday
5,9,5,14,2017,11,22,Wednseday
2,10,8,18,2017,3,19,Sunday
4,6,20,26,2018,4,19,Thursday
2,3,11,14,2017,11,7,Tuesday
1,9,20,29,2018,6,17,Sunday
1,14,12,26,2018,1,10,Wednseday
1,42,-22,20,2017,6,21,Wednseday
3,7,17,24,2018,2,24,Saturday
3,17,9,26,2017,8,5,Saturday
1,8,15,23,2017,9,11,Monday
2,21,14,35,2018,4,18,Wednseday
13,41,1,42,2018,2,6,Tuesday
4,27,-4,23,2017,11,27,Monday
4,9,18,27,2018,7,21,Saturday
10,25,11,36,2017,12,11,Monday
2,9,8,17,2017,11,20,Monday
2,6,7,13,2018,2,13,Tuesday
0,6,14,20,2018,3,27,Tuesday
3,7,40,47,2018,8,17,Friday
1,10,17,27,2017,6,9,Friday
4,17,4,21,2017,11,24,Friday
5,7,7,14,2017,11,24,Friday
4,11,10,21,2018,3,30,Friday
1,15,15,30,2018,3,26,Monday
6,9,20,29,2018,1,31,Wednseday
4,7,10,17,2017,9,22,Friday
5,7,13,20,2017,12,29,Friday
3,8,3,11,2018,7,30,Monday
4,14,9,23,2017,11,27,Monday
1,7,23,30,2017,12,12,Tuesday
2,14,8,22,2017,5,15,Monday
4,12,9,21,2017,11,13,Monday
4,9,16,25,2017,11,26,Sunday
1,2,10,12,2018,3,25,Sunday
3,10,21,31,2017,5,27,Saturday
1,14,10,24,2017,9,4,Monday
0,3,21,24,2018,6,22,Friday
4,8,22,30,2018,2,12,Monday
1,7,18,25,2017,5,29,Monday
8,19,8,27,2017,8,16,Wednseday
1,3,12,15,2017,9,5,Tuesday
2,3,12,15,2018,2,27,Tuesday
3,9,14,23,2017,8,7,Monday
3,7,10,17,2017,10,17,Tuesday
15,16,-1,15,2018,8,14,Tuesday
2,3,10,13,2018,2,28,Wednseday
5,10,8,18,2017,5,14,Sunday
1,20,23,43,2017,3,29,Wednseday
2,8,28,36,2017,10,24,Tuesday
2,41,-8,33,2018,2,28,Wednseday
3,21,10,31,2018,2,3,Saturday
4,9,6,15,2017,11,12,Sunday
0,17,1,18,2017,10,23,Monday
0,10,8,18,2018,4,30,Monday
4,8,13,21,2018,2,22,Thursday
8,14,17,31,2017,6,26,Monday
6,10,2,12,2018,3,17,Saturday
3,12,20,32,2017,3,24,Friday
3,8,14,22,2018,6,26,Tuesday
5,12,12,24,2017,7,7,Friday
3,9,3,12,2018,8,4,Saturday
20,24,20,44,2018,4,18,Wednseday
0,7,18,25,2017,8,10,Thursday
3,7,21,28,2018,7,6,Friday
1,2,8,10,2018,4,3,Tuesday
1,7,0,7,2018,8,2,Thursday
2,17,7,24,2017,11,5,Sunday
2,8,27,35,2018,5,8,Tuesday
1,6,23,29,2017,7,16,Sunday
1,4,27,31,2018,1,15,Monday
5,9,8,17,2017,12,3,Sunday
2,7,12,19,2018,3,14,Wednseday
0,2,14,16,2018,3,5,Monday
4,10,15,25,2018,4,13,Friday
0,3,7,10,2018,8,7,Tuesday
3,20,11,31,2017,5,5,Friday
0,1,11,12,2018,3,14,Wednseday
2,13,9,22,2017,7,12,Wednseday
5,10,27,37,2018,4,28,Saturday
1,4,10,14,2018,6,28,Thursday
2,28,14,42,2018,2,28,Wednseday
3,5,15,20,2017,12,15,Friday
1,9,17,26,2017,12,17,Sunday
4,11,17,28,2018,1,25,Thursday
0,11,25,36,2018,6,28,Thursday
3,8,6,14,2018,8,20,Monday
1,10,12,22,2017,8,30,Wednseday
4,7,26,33,2018,3,9,Friday
14,19,1,20,2017,11,23,Thursday
0,7,20,27,2018,1,25,Thursday
1,69,-46,23,2018,2,21,Wednseday
1,22,5,27,2018,1,25,Thursday
2,5,7,12,2018,3,3,Saturday
1,3,11,14,2018,2,20,Tuesday
2,14,29,43,2018,1,3,Wednseday
5,16,3,19,2017,10,29,Sunday
3,11,14,25,2017,12,3,Sunday
5,19,4,23,2018,1,28,Sunday
3,6,13,19,2018,6,9,Saturday
3,8,29,37,2018,6,5,Tuesday
7,44,-21,23,2018,2,17,Saturday
1,6,6,12,2018,3,2,Friday
1,13,1,14,2018,1,9,Tuesday
3,9,14,23,2017,6,10,Saturday
2,12,18,30,2017,10,28,Saturday
1,6,19,25,2018,7,26,Thursday
3,9,23,32,2017,6,4,Sunday
5,8,10,18,2018,2,19,Monday
11,29,-8,21,2018,5,7,Monday
1,10,19,29,2017,2,20,Monday
1,14,19,33,2017,12,21,Thursday
2,9,15,24,2017,6,19,Monday
1,3,26,29,2018,6,12,Tuesday
4,42,-3,39,2017,12,23,Saturday
4,19,8,27,2017,11,24,Friday
2,10,21,31,2018,6,18,Monday
5,13,27,40,2018,6,1,Friday
1,6,15,21,2018,4,5,Thursday
0,18,13,31,2017,11,3,Friday
2,17,18,35,2018,5,8,Tuesday
7,15,-3,12,2018,3,1,Thursday
4,9,7,16,2017,11,25,Saturday
1,8,8,16,2018,7,16,Monday
2,12,10,22,2017,7,12,Wednseday
2,13,7,20,2017,11,28,Tuesday
2,18,9,27,2017,11,14,Tuesday
2,7,22,29,2018,6,27,Wednseday
1,6,8,14,2018,8,7,Tuesday
2,30,3,33,2018,1,27,Saturday
1,6,16,22,2018,8,2,Thursday
2,14,14,28,2017,9,13,Wednseday
3,5,6,11,2018,7,8,Sunday
1,13,20,33,2017,6,28,Wednseday
1,2,27,29,2018,5,28,Monday
5,13,14,27,2017,2,4,Saturday
1,6,8,14,2017,10,31,Tuesday
2,44,-22,22,2018,2,27,Tuesday
5,12,13,25,2017,7,22,Saturday
2,16,12,28,2018,1,17,Wednseday
1,9,13,22,2018,7,16,Monday
1,13,18,31,2018,4,15,Sunday
2,10,11,21,2017,9,13,Wednseday
2,10,15,25,2018,5,12,Saturday
1,7,18,25,2018,4,26,Thursday
2,9,15,24,2017,7,15,Saturday
1,9,12,21,2017,11,13,Monday
3,18,0,18,2018,5,20,Sunday
1,7,16,23,2018,7,9,Monday
1,7,10,17,2018,5,7,Monday
5,12,1,13,2018,8,16,Thursday
1,7,20,27,2017,10,25,Wednseday
1,12,13,25,2017,11,24,Friday
4,12,13,25,2018,1,25,Thursday
5,15,14,29,2018,1,8,Monday
2,4,14,18,2017,11,6,Monday
3,5,21,26,2018,7,7,Saturday
2,7,15,22,2018,5,2,Wednseday
19,26,14,40,2018,8,1,Wednseday
1,23,0,23,2017,3,26,Sunday
5,46,-12,34,2017,3,16,Thursday
0,6,24,30,2018,1,17,Wednseday
4,12,19,31,2018,2,3,Saturday
2,39,-9,30,2018,2,12,Monday
1,7,14,21,2017,5,11,Thursday
1,26,1,27,2017,11,23,Thursday
2,8,15,23,2017,11,12,Sunday
4,11,22,33,2017,4,6,Thursday
4,10,9,19,2018,8,18,Saturday
22,23,11,34,2017,12,21,Thursday
2,5,14,19,2018,4,28,Saturday
2,14,33,47,2017,2,1,Wednseday
3,11,13,24,2017,8,4,Friday
7,13,18,31,2018,1,16,Tuesday
4,13,27,40,2017,12,1,Friday
1,4,18,22,2017,9,25,Monday
1,4,22,26,2018,5,31,Thursday
0,9,19,28,2018,4,17,Tuesday
12,41,-18,23,2018,3,28,Wednseday
2,18,13,31,2017,5,6,Saturday
3,11,31,42,2018,3,2,Friday
0,17,15,32,2017,12,22,Friday
14,15,20,35,2018,2,5,Monday
1,4,25,29,2018,8,19,Sunday
1,7,16,23,2017,3,1,Wednseday
4,12,21,33,2017,10,7,Saturday
3,50,-12,38,2018,3,10,Saturday
1,23,7,30,2017,7,31,Monday
1,13,7,20,2017,11,28,Tuesday
6,8,16,24,2018,1,12,Friday
4,18,36,54,2017,9,15,Friday
5,23,2,25,2017,12,3,Sunday
3,14,7,21,2017,10,16,Monday
1,5,20,25,2018,2,1,Thursday
2,8,14,22,2018,2,8,Thursday
3,11,12,23,2018,6,30,Saturday
3,24,14,38,2017,4,8,Saturday
3,23,1,24,2017,8,12,Saturday
5,12,16,28,2017,11,24,Friday
16,18,36,54,2016,10,9,Sunday
1,2,6,8,2018,5,15,Tuesday
4,11,14,25,2018,4,14,Saturday
3,9,18,27,2018,6,30,Saturday
4,14,14,28,2018,4,19,Thursday
3,4,10,14,2017,11,13,Monday
3,10,17,27,2017,9,22,Friday
1,15,19,34,2018,4,19,Thursday
8,21,20,41,2018,1,4,Thursday
24,31,-7,24,2018,3,3,Saturday
4,12,20,32,2017,12,22,Friday
2,5,7,12,2018,3,10,Saturday
3,12,26,38,2017,12,23,Saturday
2,10,17,27,2018,2,17,Saturday
3,10,21,31,2017,7,30,Sunday
3,6,14,20,2017,6,30,Friday
2,13,9,22,2018,4,25,Wednseday
3,10,9,19,2018,8,11,Saturday
2,3,12,15,2018,7,1,Sunday
2,17,2,19,2018,4,1,Sunday
3,26,-1,25,2017,12,1,Friday
2,9,20,29,2018,3,26,Monday
2,8,1,9,2018,8,22,Wednseday
17,24,-2,22,2017,11,28,Tuesday
2,16,11,27,2017,5,2,Tuesday
3,26,-6,20,2017,8,11,Friday
5,10,14,24,2017,11,24,Friday
2,7,18,25,2018,1,8,Monday
3,5,9,14,2018,2,12,Monday
5,10,14,24,2018,1,26,Friday
5,53,-28,25,2018,2,22,Thursday
4,26,1,27,2018,2,23,Friday
3,7,10,17,2018,8,17,Friday
3,11,10,21,2018,5,11,Friday
4,35,-7,28,2017,8,31,Thursday
3,41,-14,27,2018,1,12,Friday
3,8,17,25,2018,7,2,Monday
1,7,30,37,2018,6,5,Tuesday
0,1,7,8,2018,7,25,Wednseday
1,14,15,29,2018,1,11,Thursday
1,21,3,24,2018,5,14,Monday
4,6,21,27,2017,5,27,Saturday
1,15,14,29,2018,2,18,Sunday
1,8,15,23,2018,7,2,Monday
3,14,6,20,2018,3,13,Tuesday
1,8,9,17,2018,1,7,Sunday
10,19,16,35,2017,4,7,Friday
4,10,14,24,2018,1,12,Friday
1,2,13,15,2018,4,3,Tuesday
3,7,4,11,2017,11,6,Monday
2,11,12,23,2018,5,28,Monday
5,14,17,31,2017,4,28,Friday
3,20,7,27,2017,11,25,Saturday
4,8,18,26,2018,6,28,Thursday
7,23,-1,22,2018,2,28,Wednseday
1,7,20,27,2018,1,9,Tuesday
1,3,12,15,2018,5,15,Tuesday
0,13,9,22,2017,6,27,Tuesday
2,9,5,14,2018,8,6,Monday
5,11,7,18,2017,9,10,Sunday
5,7,7,14,2018,3,21,Wednseday
3,7,8,15,2017,6,27,Tuesday
12,18,2,20,2017,11,24,Friday
1,3,15,18,2017,3,26,Sunday
2,4,19,23,2018,1,22,Monday
0,6,8,14,2018,5,11,Friday
13,43,-13,30,2017,10,25,Wednseday
3,20,7,27,2018,2,13,Tuesday
1,8,21,29,2017,3,26,Sunday
1,4,18,22,2017,11,5,Sunday
3,7,10,17,2018,4,30,Monday
2,19,10,29,2018,4,4,Wednseday
4,19,15,34,2017,12,1,Friday
5,13,9,22,2017,4,19,Wednseday
7,8,4,12,2017,9,14,Thursday
1,18,21,39,2017,2,20,Monday
7,15,13,28,2018,7,30,Monday
3,3,17,20,2018,1,6,Saturday
1,19,10,29,2017,12,12,Tuesday
1,7,22,29,2018,4,17,Tuesday
0,7,16,23,2017,9,6,Wednseday
0,4,2,6,2018,8,9,Thursday
1,3,34,37,2018,6,5,Tuesday
2,45,-24,21,2018,3,6,Tuesday
8,15,7,22,2017,7,11,Tuesday
1,9,13,22,2018,8,15,Wednseday
1,11,15,26,2017,11,16,Thursday
2,11,15,26,2018,4,8,Sunday
2,5,20,25,2017,8,14,Monday
5,10,18,28,2018,2,9,Friday
3,11,13,24,2018,7,15,Sunday
14,31,13,44,2018,2,12,Monday
4,9,9,18,2018,3,11,Sunday
3,10,9,19,2018,6,22,Friday
4,25,8,33,2017,3,10,Friday
2,14,8,22,2017,7,12,Wednseday
1,12,19,31,2018,1,1,Monday
0,3,10,13,2018,3,23,Friday
5,17,10,27,2017,11,24,Friday
2,12,12,24,2018,4,22,Sunday
2,25,-8,17,2018,4,2,Monday
1,10,16,26,2018,2,14,Wednseday
1,7,30,37,2017,2,6,Monday
4,9,16,25,2018,1,20,Saturday
0,20,12,32,2017,12,22,Friday
7,9,-3,6,2018,8,16,Thursday
4,13,13,26,2017,7,29,Saturday
1,4,15,19,2018,4,19,Thursday
1,10,-2,8,2018,7,23,Monday
1,6,16,22,2018,1,15,Monday
23,37,-7,30,2017,12,18,Monday
4,19,5,24,2017,4,28,Friday
2,12,10,22,2017,11,15,Wednseday
1,2,13,15,2018,5,6,Sunday
1,7,13,20,2018,4,5,Thursday
2,7,20,27,2018,1,20,Saturday
1,8,12,20,2017,6,28,Wednseday
2,3,10,13,2018,3,24,Saturday
3,10,13,23,2018,4,30,Monday
8,18,12,30,2017,5,21,Sunday
3,8,10,18,2018,8,17,Friday
4,10,5,15,2018,7,30,Monday
4,13,6,19,2018,3,16,Friday
0,3,3,6,2018,7,27,Friday
7,25,3,28,2017,3,13,Monday
2,28,-8,20,2018,3,17,Saturday
3,16,4,20,2018,4,7,Saturday
3,6,11,17,2018,8,24,Friday
1,3,19,22,2018,6,26,Tuesday
1,9,9,18,2017,10,22,Sunday
3,11,24,35,2017,8,25,Friday
1,4,1,5,2018,8,9,Thursday
2,7,18,25,2017,12,4,Monday
1,16,3,19,2018,5,23,Wednseday
10,16,43,59,2017,1,21,Saturday
0,2,15,17,2018,7,3,Tuesday
3,14,4,18,2017,7,17,Monday
1,4,6,10,2018,8,6,Monday
7,14,6,20,2018,2,22,Thursday
1,9,13,22,2018,4,1,Sunday
5,8,17,25,2017,9,21,Thursday
2,8,29,37,2017,1,22,Sunday
2,26,11,37,2017,4,10,Monday
1,20,7,27,2018,4,3,Tuesday
6,14,12,26,2018,4,12,Thursday
1,8,20,28,2018,3,21,Wednseday
2,10,19,29,2018,4,23,Monday
3,18,2,20,2017,11,25,Saturday
6,13,7,20,2017,9,7,Thursday
5,11,2,13,2018,3,23,Friday
1,12,28,40,2018,2,14,Wednseday
1,5,12,17,2017,12,3,Sunday
4,23,3,26,2017,11,25,Saturday
5,14,6,20,2018,1,10,Wednseday
13,22,12,34,2017,4,26,Wednseday
4,5,7,12,2018,7,8,Sunday
3,41,-7,34,2018,2,28,Wednseday
1,8,14,22,2017,10,23,Monday
1,7,19,26,2017,4,6,Thursday
4,7,13,20,2017,4,20,Thursday
2,20,3,23,2017,11,1,Wednseday
1,3,17,20,2017,10,18,Wednseday
5,12,19,31,2017,12,8,Friday
7,16,6,22,2017,7,13,Thursday
6,19,15,34,2017,11,7,Tuesday
1,4,11,15,2018,7,23,Monday
9,10,7,17,2018,7,3,Tuesday
2,16,3,19,2017,9,2,Saturday
3,11,16,27,2017,7,8,Saturday
3,23,1,24,2017,9,11,Monday
0,5,20,25,2018,6,28,Thursday
4,9,3,12,2017,9,9,Saturday
4,12,12,24,2017,6,30,Friday
1,9,13,22,2017,7,20,Thursday
2,6,20,26,2018,7,14,Saturday
1,61,-32,29,2018,2,15,Thursday
3,9,15,24,2017,10,23,Monday
3,7,13,20,2017,11,7,Tuesday
4,9,16,25,2018,4,19,Thursday
4,17,11,28,2017,7,7,Friday
6,12,16,28,2018,1,4,Thursday
2,9,14,23,2017,10,15,Sunday
11,25,9,34,2018,5,3,Thursday
4,13,26,39,2018,3,30,Friday
1,21,2,23,2018,3,18,Sunday
4,6,8,14,2017,11,24,Friday
0,5,4,9,2018,8,6,Monday
1,25,6,31,2018,4,8,Sunday
3,16,0,16,2018,4,2,Monday
1,7,5,12,2018,8,22,Wednseday
1,8,22,30,2018,4,16,Monday
7,15,2,17,2018,3,20,Tuesday
2,3,14,17,2018,5,27,Sunday
1,7,16,23,2018,8,8,Wednseday
2,8,11,19,2017,7,16,Sunday
3,7,19,26,2018,4,20,Friday
3,12,12,24,2018,3,30,Friday
1,2,12,14,2018,5,21,Monday
15,42,-13,29,2018,5,9,Wednseday
14,17,6,23,2017,8,7,Monday
4,19,10,29,2018,4,26,Thursday
1,15,14,29,2017,9,26,Tuesday
3,12,44,56,2017,10,20,Friday
4,13,16,29,2018,6,21,Thursday
2,9,18,27,2017,12,2,Saturday
2,8,14,22,2017,10,18,Wednseday
2,7,23,30,2018,6,20,Wednseday
2,2,18,20,2018,3,21,Wednseday
1,13,20,33,2017,3,9,Thursday
4,41,-15,26,2017,11,24,Friday
2,4,14,18,2017,7,30,Sunday
1,7,18,25,2017,8,3,Thursday
4,10,17,27,2017,4,1,Saturday
4,13,10,23,2017,8,26,Saturday
8,9,6,15,2018,6,13,Wednseday
2,9,18,27,2018,2,7,Wednseday
2,11,17,28,2017,8,14,Monday
4,17,17,34,2017,6,2,Friday
3,15,22,37,2017,5,22,Monday
1,9,14,23,2017,6,19,Monday
2,12,13,25,2017,8,6,Sunday
2,12,20,32,2018,6,23,Saturday
2,21,3,24,2018,4,3,Tuesday
2,3,15,18,2018,2,3,Saturday
1,10,17,27,2018,4,11,Wednseday
10,21,-1,20,2018,3,2,Friday
2,75,-56,19,2018,2,28,Wednseday
1,2,20,22,2017,3,28,Tuesday
2,8,17,25,2017,9,25,Monday
1,7,22,29,2018,4,19,Thursday
4,5,8,13,2018,7,20,Friday
1,11,15,26,2017,3,2,Thursday
1,14,13,27,2017,9,26,Tuesday
4,21,1,22,2017,11,30,Thursday
0,22,2,24,2018,3,5,Monday
4,5,13,18,2018,6,7,Thursday
2,6,17,23,2017,4,5,Wednseday
4,46,-13,33,2018,3,17,Saturday
1,8,12,20,2017,11,22,Wednseday
1,25,5,30,2018,1,10,Wednseday
5,15,17,32,2018,2,11,Sunday
1,100,-78,22,2017,8,1,Tuesday
2,20,4,24,2017,2,28,Tuesday
2,10,14,24,2017,10,3,Tuesday
3,16,8,24,2017,8,12,Saturday
3,4,8,12,2018,5,18,Friday
1,3,19,22,2018,4,23,Monday
1,15,9,24,2017,7,16,Sunday
7,21,1,22,2017,4,19,Wednseday
2,5,14,19,2018,1,10,Wednseday
1,8,12,20,2017,7,25,Tuesday
1,2,13,15,2017,11,26,Sunday
2,7,12,19,2017,9,6,Wednseday
2,14,12,26,2017,9,23,Saturday
5,12,0,12,2018,7,29,Sunday
10,17,12,29,2018,3,11,Sunday
3,31,1,32,2017,3,5,Sunday
1,3,8,11,2017,6,19,Monday
2,10,19,29,2017,8,23,Wednseday
2,13,18,31,2017,8,8,Tuesday
2,27,-1,26,2018,3,25,Sunday
2,12,32,44,2017,1,25,Wednseday
7,14,13,27,2017,6,15,Thursday
4,10,17,27,2018,1,26,Friday
1,2,11,13,2018,7,4,Wednseday
5,12,17,29,2017,11,23,Thursday
2,18,4,22,2017,8,7,Monday
3,20,13,33,2017,10,28,Saturday
2,6,18,24,2018,6,9,Saturday
2,16,18,34,2018,1,31,Wednseday
0,2,17,19,2018,4,19,Thursday
2,13,10,23,2017,4,26,Wednseday
2,16,17,33,2018,1,24,Wednseday
3,19,9,28,2018,4,13,Friday
4,12,13,25,2017,11,10,Friday
2,8,10,18,2017,11,19,Sunday
1,8,9,17,2018,5,8,Tuesday
2,5,19,24,2018,5,12,Saturday
1,6,11,17,2018,6,12,Tuesday
7,14,15,29,2017,8,22,Tuesday
5,13,6,19,2018,3,28,Wednseday
4,11,1,12,2018,8,3,Friday
1,2,13,15,2018,2,18,Sunday
15,21,20,41,2018,4,4,Wednseday
2,15,5,20,2018,7,11,Wednseday
3,28,-4,24,2017,11,25,Saturday
6,20,0,20,2018,3,29,Thursday
1,12,8,20,2018,2,28,Wednseday
4,10,14,24,2017,8,4,Friday
6,16,40,56,2017,2,7,Tuesday
2,9,13,22,2017,9,17,Sunday
4,7,24,31,2017,3,24,Friday
6,11,14,25,2017,3,2,Thursday
1,5,16,21,2018,2,21,Wednseday
3,24,6,30,2018,4,21,Saturday
3,11,7,18,2018,4,2,Monday
2,20,9,29,2018,5,22,Tuesday
1,25,9,34,2018,4,19,Thursday
0,6,15,21,2018,6,12,Tuesday
1,7,26,33,2018,3,16,Friday
0,7,8,15,2018,7,26,Thursday
5,18,4,22,2018,7,5,Thursday
4,12,22,34,2018,4,13,Friday
8,14,6,20,2017,11,8,Wednseday
1,2,7,9,2018,4,25,Wednseday
1,9,21,30,2017,7,18,Tuesday
2,9,28,37,2018,7,31,Tuesday
6,14,8,22,2017,4,19,Wednseday
2,16,9,25,2018,8,11,Saturday
3,43,-13,30,2017,11,28,Tuesday
3,6,20,26,2018,2,3,Saturday
1,14,14,28,2018,1,8,Monday
3,6,31,37,2018,5,12,Saturday
2,16,8,24,2017,12,11,Monday
1,9,20,29,2018,2,6,Tuesday
3,14,12,26,2018,2,7,Wednseday
